"PercOracleORD","MSE-Norm","MSE-SoC","PerImpOverTO","MissclassPerc"
0.98090347428388,26.0999999999999,10052.52,1.11570247933884,0.454
1,0,10026.87,1.1390977443609,0.97
1,2.69790429585586e-28,10044.69,1.14263061258554,0.7954
0.980253652271633,25.85,10010.04,1.11912024401991,0.2832
1,0,10031.77,1.15980869134988,0.9732
1,0,10019.63,1.16293665868362,0.9758
1,2.80883786065257e-28,10056.61,1.23035185794147,0.7978
1,2.56182578970524e-28,10061.79,1.16127687947991,0.8026
1,0,10014.86,1.14083590827777,0.9746
0.965760481889514,60.6899999999999,10037.16,1.10240152175636,0.105
0.989585856139501,11.2000000000001,10058.16,1.21772826350206,0.776
0.983002602472349,43.7200000000001,10087.47,1.20583929733247,0.7814
1,0,10078.55,1.22948665297741,0.9754
0.979651162790698,26.33,10012.82,1.11999354005168,0.4442
0.979948628718204,25.89,10040.25,1.12055679840915,0.2828
0.977274558787976,46.56,9981.12,1.13659440728504,0.589
0.979771115409413,26.2799999999999,10017.42,1.13902321083172,0.2722
0.97153395878438,37.6699999999999,10050.47,1.1064870499559,0.2466
1,2.66634985964702e-28,10101.94,1.13737075332349,0.8094
1,2.61507390080765e-28,10088.07,1.15554821664465,0.8086
0.979256839526337,26.6099999999999,10112.97,1.13368721927317,0.2748
1,0,10040.81,1.24265623699759,0.9724
0.968516585013252,37.2999999999999,10101.94,1.1228816962493,0.254
0.979600097142395,26.4599999999999,10012.29,1.13648506435684,0.2662
1,2.54900679999539e-28,10021.26,1.23293106298562,0.8066
0.954207529262892,165.91,10104.57,1.09245491932933,0.1
1,0,10018.28,1.1417361451692,0.9732
0.972373915836813,37.38,10017.7,1.11026341150016,0.2524
1,2.81475431744172e-28,10007.99,1.15918670964543,0.7906
0.991058977934542,10.9300000000001,10112.33,1.21647116725453,0.7814
1,0,10019.03,1.16153347382072,0.9716
0.98850008214227,33.4399999999999,9995.28,1.14917036306884,0.6306
1,2.73981253144573e-28,10023.35,1.22875978574372,0.7946
1,2.66881504997584e-28,10112.12,1.13675493973928,0.8054
0.979526035789134,26.1399999999999,10055.37,1.1175237788167,0.4548
1,0,10011.14,1.14242349659529,0.9738
0.985032894736842,35.3599999999999,10045.21,1.12467105263158,0.7966
0.978573167762357,26.3199999999999,10049.14,1.13529745962178,0.2658
0.981711718937996,26.6799999999999,10039.42,1.1341942728804,0.2656
0.991332079483196,11.4000000000001,10044.03,1.2212772916837,0.772
0.978809120941101,25.9299999999999,10025.83,1.11836274272823,0.4582
1,0,10030.07,1.14140998188107,0.98
0.971739483514699,37.68,10062.96,1.10768231281468,0.2464
0.958379578246393,71.6999999999998,10060.18,1.11384176312034,0.0832
1,0,10036.56,1.16078753076292,0.974
0.98166856770409,25.9599999999999,10043.56,1.1395633045462,0.4528
1,2.65550302220023e-28,10075.34,1.16079077429984,0.8048
0.977696674776967,25.9999999999999,10034.19,1.11849148418491,0.2732
1,0,10003.45,1.14762064343164,0.9762
1,2.81475431744172e-28,9974.01,1.23162365240118,0.7888
1,0,9994.92,1.14107815828281,0.971
0.968595173405785,37.4699999999999,10049.47,1.10548186031645,0.2506
1,2.83595495426954e-28,10015.25,1.14102249488753,0.7958
1,2.63873972796428e-28,10103.79,1.13880099916736,0.808
1,2.70628594297383e-28,10004.25,1.14364187915061,0.7938
1,0,9984.84,1.23219917012448,0.9764
0.991147567611468,11.2400000000001,10044.52,1.14967920084464,0.7752
0.980028644175684,46.9600000000001,10000.92,1.13932208784214,0.7652
0.978816596320777,25.9299999999999,10022.98,1.13745321334714,0.4532
1,2.69050872486941e-28,10061.7,1.2324467206344,0.8008
1,2.85370432463701e-28,10021.12,1.14162663574623,0.788
0.979668916747027,26.88,9996.89,1.11861137897782,0.2564
1,0,10094.59,1.15536932051598,0.9748
0.980123923714493,26.3999999999998,10070.37,1.13406292749658,0.4468
1,0,10001.73,1.23285631565886,0.9758
1,2.51449413539198e-28,10122.46,1.22895622895623,0.8104
1,0,10045.73,1.23386034255599,0.9718
1,0,10074.93,1.13800756205819,0.9766
0.981010594947025,25.45,9993.03,1.12428687856561,0.285
0.984715978749489,35.9999999999999,10085.3,1.14033510420924,0.6244
1,2.73340303659081e-28,10064.73,1.14028239202658,0.799
1,2.85567647690006e-28,10064.81,1.1584654563378,0.804
1,2.61556693887342e-28,10080.22,1.15934339247223,0.806
0.979988657538686,26.55,10089.58,1.11374868346431,0.273
0.985567177491284,33.0799999999999,10060.62,1.20522176275034,0.6368
1,0,10059.21,1.22818568214018,0.9772
0.991690197660347,11.2600000000001,10014.89,1.14973779749899,0.7748
1,0,10049.41,1.13757784333006,0.975
1,2.71762581848639e-28,10090.94,1.15463746474199,0.8054
0.988112566715187,32.8399999999999,10033.67,1.14184053048682,0.6374
0.966836328932718,61.2099999999998,10042.34,1.12048671862574,0.0918
1,0,10044.92,1.15739058629232,0.9786
0.99023290758828,10.7200000000001,10117.34,1.21854912764004,0.7856
1,0,10127.05,1.15712756320514,0.9738
1,2.67621062096228e-28,10049.04,1.1634752069571,0.7958
1,2.87342584726754e-28,10050.69,1.13983190507581,0.7926
1,0,10089.11,1.22443602832208,0.9724
1,0,10059.36,1.13996837813098,0.9768
1,0,10045.67,1.1355600814664,0.971
1,0,10017.59,1.14075406886399,0.9718
0.991076545231273,11.7000000000001,10012.2,1.13041342611543,0.766
1,0,9996.66,1.16566339572854,0.9746
0.981202398314698,46.2400000000001,9991.03,1.12275157997083,0.7688
1,2.66141947898939e-28,10075.99,1.13923108722613,0.8042
1,2.85222521043972e-28,10014.07,1.23848147838448,0.791
1,2.55196502838997e-28,10107.45,1.14034205231388,0.8126
1,2.94836763326353e-28,9927.43,1.16781076834009,0.785
1,0,10031.09,1.14178679045525,0.9744
0.990563715434479,11.2600000000001,10040.55,1.12981045376221,0.7748
0.981216888746187,26.3299999999999,10030.89,1.11807673783914,0.4498
0.981029810298103,26.7599999999999,10081.35,1.11612055514495,0.4394
1,2.68409923001449e-28,10037.91,1.22915807701822,0.7974
0.981856133590238,25.77,10002.89,1.11873795761079,0.4538
0.981256978784495,26.17,10050.87,1.11540915616526,0.2768
1,0,10006,1.23085185491201,0.9728
0.991019675075516,11.1300000000001,10037.82,1.22842681035187,0.7774
0.980309877340219,26.3599999999999,10088.47,1.13315041962556,0.2782
1,0,10033.07,1.22367555116815,0.9732
0.991691345837447,11.3800000000001,10045.47,1.13499506416584,0.7724
1,2.60521313949239e-28,10036.07,1.14217083299406,0.8054
0.980297157622739,26.32,10052.83,1.11619832041344,0.449
0.990566037735849,11.1900000000001,10076.34,1.22649712879409,0.7762
1,2.65254479380565e-28,10070.31,1.14318821387188,0.8018
1,0,10052.09,1.14035808147175,0.9728
0.971650516537199,37.6799999999999,10008.72,1.12829342516217,0.2464
1,2.54999287612692e-28,10078.7,1.22814585707309,0.808
1,2.69395999132976e-28,10044.47,1.14018615284128,0.797
1,2.54654160966658e-28,10093.93,1.15918032786885,0.8118
1,0,10047.85,1.14323850838408,0.9718
0.980448717948718,25.7899999999999,10009.69,1.11915064102564,0.4584
1,0,10087.38,1.2277736958119,0.9744
1,0,10035.28,1.16510178645617,0.9746
0.97944476291868,26.35,10078.12,1.11718941937597,0.4498
1,2.86405812401804e-28,9971.74,1.14476614699332,0.7862
0.987125162972621,34.3199999999999,10034.01,1.1265482398957,0.8042
1,0,10092.88,1.22337082368508,0.9734
0.990747445490385,11.9400000000001,9957.65,1.13315632794271,0.7612
1,0,10021.38,1.14178116205926,0.9724
0.979116658665386,26.9099999999998,10071.73,1.13210113618179,0.2678
1,0,10036.32,1.14147382241917,0.9734
1,0,10045.22,1.13819404576396,0.976
0.979891477816789,26.8299999999999,10120.69,1.10987871050112,0.4372
0.991397500405778,11.0700000000001,10048.15,1.1268462911865,0.7786
1,2.58697073105916e-28,10034.57,1.22969606377678,0.8002
0.991879255188254,11.4000000000001,10023.04,1.13477155278484,0.772
0.981200875131675,26.5599999999998,10081.26,1.11409124058018,0.2714
0.966682608002551,59.5599999999998,10006.9,1.12242945958871,0.2804
1,2.65846125059481e-28,10073.89,1.23157808264191,0.8072
1,2.6880435345406e-28,10028.6,1.14634348800531,0.7988
0.991208968465199,11.0000000000001,10050.86,1.12742963142189,0.78
1,2.83595495426954e-28,10001.64,1.1455192976644,0.7892
1,0,10023.74,1.13935158852685,0.9752
1,2.73734734111691e-28,9996.04,1.23406341941811,0.7968
0.956480828040461,73.3099999999998,10062.83,1.11071904649886,0.0798
0.985717763531608,33.8799999999999,10010.09,1.21147447861722,0.8032
0.977572347266881,26.51,10066.9,1.11583601286174,0.275
1,2.81179608904714e-28,9978.89,1.1655245553924,0.79
0.978907691073863,26.1599999999999,10084.04,1.13296976501724,0.4488
0.980174973914439,26.5699999999999,10035.43,1.1158198892367,0.442
1,2.85173217237396e-28,9986.33,1.23103533481591,0.7942
1,0,10053.58,1.1409647588103,0.9764
0.980730305238442,25.4699999999999,10005.96,1.14168893207028,0.4628
0.970031673840656,37.55,10041.87,1.10842199301551,0.249
0.981175905158603,25.6799999999999,10010.57,1.13889778917014,0.2802
1,2.73340303659081e-28,10082.6,1.13965004952129,0.8014
1,2.75361759728709e-28,10051,1.1591544661951,0.7986
1,2.62986504278055e-28,10090.86,1.13543538637478,0.8116
0.978623860611438,26.2799999999998,10029.22,1.13721061547148,0.448
0.992210953346856,10.9700000000001,10061.9,1.14661257606491,0.7806
0.977649074149604,26.4499999999999,10056.12,1.11583326535606,0.2692
1,0,10092.3,1.23446327683616,0.974
1,2.67818277322534e-28,10078.46,1.14137582195245,0.804
1,2.84630875365056e-28,10108.57,1.13467735272247,0.7988
1,2.79601887094272e-28,10057.87,1.22987279441937,0.7982
1,2.83792710653259e-28,10003.55,1.1437125748503,0.7974
1,2.79108849028509e-28,10058.74,1.13731491438498,0.8014
1,0,10054.86,1.16307537519913,0.9762
0.990931174089069,10.9900000000001,10068.37,1.21748987854251,0.7802
1,0,10024.08,1.14138838624774,0.9738
0.991909781809267,10.9600000000001,10076.07,1.12895317479774,0.7808
0.990196078431373,11.3600000000001,10051.58,1.21074312077772,0.7728
0.978429471643238,26.2299999999998,10021.84,1.11827435773146,0.453
0.966127121989735,60.5299999999999,10056,1.1009080142124,0.2712
0.974800637958533,143.04,10125.26,1.12352472089314,0.6312
1,0,10009.96,1.16291673509607,0.9782
1,0,10059.1,1.16016273663235,0.9778
0.988727597112967,61.6,10031.3,1.21741951179953,0.8974
1,0,10035.74,1.1413517741006,0.9722
1,2.92174357771232e-28,10039.93,1.15950666335568,0.7904
1,0,10012.32,1.22906608956218,0.9744
1,2.70776505717112e-28,10020.48,1.14521452145215,0.7974
0.96377852241902,61.9099999999998,10084.95,1.11831817456518,0.2704
1,2.85370432463701e-28,10041.41,1.16180239768499,0.797
1,0,10075.65,1.2314090833472,0.9786
0.978574867597496,26.66,10054.75,1.11498956828759,0.4388
1,0,9984.44,1.14766215430612,0.971
0.970176701047413,37.6899999999999,10089.69,1.1224914048133,0.2462
1,2.77136696765457e-28,10083.3,1.23256771219231,0.8016
1,0,10032.89,1.14248021108179,0.9746
1,2.8645511620838e-28,10011.22,1.15740740740741,0.7896
0.982416335791265,25.7699999999999,9977.19,1.12178915809092,0.275
1,2.51054983086587e-28,10146.4,1.15599466399867,0.8132
1,2.67128024030465e-28,10100.82,1.13653592617007,0.8062
1,0,10104.88,1.15687898616748,0.9758
0.990213380394674,11.3600000000001,10030.89,1.1269051820953,0.7728
1,0,10046.63,1.14309428950863,0.9718
0.978136727035405,26.67,10074.69,1.11559797683146,0.441
0.978962699247512,26.9699999999998,10075.79,1.13431507403512,0.2646
0.981098256477106,26.15,10049.88,1.11740263972625,0.4518
1,0,10015.74,1.14062371430922,0.975
0.980238445206598,26.3899999999999,10091.3,1.13588110403397,0.2798
0.990910566466483,11.0200000000001,10067.39,1.14656711572797,0.7796
0.979611888970769,26.2099999999998,10018.96,1.12069106689593,0.451
0.980093488072212,26.03,10012.27,1.11935847840103,0.4534
1,0,10059.61,1.14147190452511,0.9748
1,0,9962.62,1.16465431690374,0.9734
1,2.70036948618468e-28,10112.25,1.136408812324,0.8022
0.980215538040856,25.8,9951.33,1.12377352420782,0.2758
0.980645673038788,26.77,10078.26,1.11263583723328,0.2726
1,0,10053.08,1.14145334434352,0.9714
1,2.48096754692008e-28,10103.39,1.15664845173042,0.8096
1,2.59190111171679e-28,10071.77,1.13837713911406,0.8036
1,0,10071.28,1.13858083882265,0.9758
0.968892808466287,37.85,10005.85,1.10815361180149,0.243
1,2.77531127218067e-28,10037.41,1.14090723334696,0.7988
1,0,10036.34,1.23186379338707,0.9758
1,0,10068.08,1.22861815208504,0.978
1,2.73734734111691e-28,10104.33,1.23565436241611,0.8022
0.983535458999277,44.3200000000001,10074.31,1.11798249136616,0.7784
0.972165273616149,37.91,10032.71,1.10526730799558,0.2418
0.985032663524353,33.9599999999999,10093.98,1.14165219548499,0.6408
1,0,10004.61,1.22639980552629,0.9726
1,0,10040.23,1.16096031680554,0.9692
0.978000328353308,26.6399999999999,10057.21,1.11796092595633,0.2682
1,0,9990.66,1.23347653668209,0.976
0.968926098856867,37.33,10078.29,1.1039285139269,0.2534
1,0,10057.33,1.13908971409793,0.9744
0.954089627076152,161.85,10048.37,1.08876527734253,0.1032
1,2.63331630924089e-28,10070.81,1.13825338253383,0.8036
0.979017028488419,26.09,10051.34,1.11685901057219,0.4564
1,2.48491185144619e-28,10039,1.14228789639714,0.8074
0.982447665056361,44.8000000000001,10055.45,1.11972624798712,0.776
1,2.69691821972433e-28,10026.49,1.16488562364335,0.8018
0.981533296026861,26.3399999999999,10104.45,1.1111199936046,0.4482
0.979755141233896,25.9499999999999,10074.38,1.11394734736337,0.2846
1,2.68607138227755e-28,10088.95,1.22574191397132,0.805
0.973209272479346,37.1999999999999,10070.24,1.10684206304644,0.256
0.978625954198473,47.31,10068.48,1.13113700281237,0.595
0.969431964056483,37.17,10032.93,1.10863286264442,0.2566
0.99031136137794,11.1400000000001,10097,1.12793971513746,0.7772
1,0,9981.03,1.23312331233123,0.9724
0.98080971659919,45.0000000000001,10066.71,1.20923076923077,0.775
0.980036000654557,26.0299999999999,10033.01,1.11953853706431,0.4504
1,0,10077.25,1.13614368900189,0.9734
0.978345815695213,26.9599999999998,10084.97,1.13350700097688,0.2608
1,0,10013.14,1.14451485474447,0.9734
1,2.87145369500448e-28,10016.17,1.14327990135635,0.791
1,0,10010.8,1.23630335681724,0.9782
0.990438051650866,11.7400000000001,9990.91,1.13492971559333,0.7652
0.978246857879472,26.2999999999999,10085.7,1.13511118272639,0.2752
0.981026514230114,26.2599999999998,10085.93,1.11513824697965,0.2698
0.979394038116957,26.45,10029.21,1.11915621436716,0.267
0.980495432474693,26.48,10106.2,1.11488766356678,0.2812
0.990358241210207,11.2500000000001,10092.15,1.12891696450835,0.775
1,0,10013.71,1.22978968123562,0.9756
0.980741220262178,26.0899999999999,9991.88,1.14055672438906,0.4526
0.990559895833333,11.4000000000001,10029.98,1.12906901041667,0.772
0.979351508307792,25.52,10066.23,1.1169543474754,0.465
0.991159216723126,10.7300000000001,10090.45,1.12955465587045,0.7854
0.970826970987704,37.33,10050.05,1.10793217069838,0.2534
0.98019801980198,25.62,10062.09,1.11848725856192,0.4594
0.980737971391417,26.1399999999998,10074.06,1.11719765929779,0.2798
1,0,10067.74,1.15939263192831,0.9728
0.978990581985028,26.6799999999999,10076.4,1.11357965064799,0.4424
1,2.71417455202604e-28,10006.54,1.23438780527782,0.7954
0.992526401299756,10.7800000000001,10092.22,1.12737611697807,0.7844
1,0,10035.18,1.13844365085956,0.9774
0.979500891265597,26.5699999999998,10072.25,1.13401393615297,0.4442
1,0,10112.2,1.13604430118192,0.9768
1,0,10034.23,1.14115716044317,0.9698
1,2.67621062096228e-28,10085.38,1.15734526472782,0.8042
0.979708721976763,26.1699999999999,10043.52,1.11855670103093,0.45
1,2.82017773616512e-28,10075.79,1.13796782665791,0.804
0.979431532917645,26.13,10091.49,1.11442222042271,0.286
0.979307600477517,26.5099999999998,10036.57,1.13219259848786,0.2692
0.987399030694669,34.8399999999999,10100.09,1.13715670436187,0.635
1,0,10077.17,1.13951372808468,0.9776
0.972115463243111,37.0499999999999,10064.33,1.13067299043258,0.259
1,2.86159293368922e-28,10013.21,1.14342170261815,0.7962
1,0,10125.18,1.13148704621132,0.9734
1,2.74918025469523e-28,10034.28,1.14052561098092,0.8004
0.980166088849472,25.91,10025.58,1.118842215593,0.4566
0.986876006441224,34.4399999999999,10040.27,1.12640901771337,0.6262
1,0,10045.17,1.13979550102249,0.9728
1,2.74424987403759e-28,10046.17,1.1587037806398,0.7964
1,2.77136696765457e-28,10032.35,1.13815142576205,0.7956
1,0,10066.5,1.2336902800659,0.9772
0.981118314424635,25.86,10060.08,1.11807131280389,0.4582
0.982166123778502,25.8199999999999,10063.01,1.11693811074919,0.4558
0.991359819121447,11.0100000000001,10057.74,1.12588824289406,0.7798
0.979288499025341,26.5299999999998,10091.75,1.11492852501624,0.4488
0.989174448392695,11.0900000000001,10088.14,1.21717213453434,0.7782
1,2.72797961786741e-28,10050.26,1.13941635840526,0.7952
0.990487904879049,10.8200000000001,10088.76,1.1470274702747,0.7836
1,2.75953405407625e-28,10070.45,1.13672288763953,0.8064
1,2.67275935450194e-28,10055.3,1.23620345744681,0.796
0.978892455858748,26.35,10055.46,1.11581059390048,0.4474
0.989920511349668,11.1800000000001,10052.28,1.12882078177497,0.7764
0.990943520500576,11.5500000000001,9996.11,1.13403589659147,0.769
1,0,10001.17,1.14178794178794,0.975
0.980345975797937,26.6599999999998,10031.72,1.13717209453423,0.2712
1,2.81081001291562e-28,10065.62,1.23556218410805,0.7976
1,2.87342584726754e-28,10031.02,1.14225387099445,0.7938
0.978062009228527,26.19,10031.49,1.11802800939043,0.4516
1,2.6880435345406e-28,9969.11,1.23204918032787,0.7988
0.976747994105125,25.9999999999999,10029.69,1.14074013427215,0.2804
0.980855944941065,25.1099999999999,9932.42,1.12332885056562,0.4664
0.97959836786943,26.0499999999999,10024.57,1.11776942155372,0.4552
