"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
1.83610611093237e-06,1.5772277433913e-82,4.50183260323353e-22,2.0103765851932e-32,7.24965698089517e-58,3.30283546815573e-24,2.22854989586398e-35,1.33902292485999e-127,8.3786958979243e-174,1.287933543394e-42
2.67054341001496e-08,3.05080682608713e-91,1.7455530090032e-37,6.63029147629172e-43,2.80989240789442e-69,2.55718848279908e-26,2.33296558884034e-33,2.02648925143464e-159,2.16395586183593e-191,9.8695357838617e-35
4.74516217156306e-05,1.22094556940771e-86,6.02237427774374e-25,5.69843900861693e-39,1.37526849390381e-51,5.19338718890622e-31,5.29561745118711e-31,1.45041222877624e-150,1.52785623421114e-177,2.09759862378124e-42
2.77393573555017e-10,1.28387904485638e-85,5.16535349807152e-34,6.19650706153221e-34,2.41288020987953e-66,6.45886825847789e-22,3.2825894903994e-38,6.04795251492525e-143,2.52165982680292e-144,7.98196495840174e-29
1.97901822755521e-08,1.02551502824972e-104,1.28388019459004e-29,1.94098514810613e-45,2.89955106731785e-67,2.04500468723845e-27,6.77888388350134e-36,1.59280210233252e-136,5.53895358995317e-179,3.29576545437918e-32
7.21882228066101e-06,1.00134747788285e-79,3.0035308700308e-24,4.04650747207437e-37,4.66770138705941e-57,8.08963536120726e-26,6.13601538625463e-39,6.47152343956824e-114,8.60397824725424e-179,4.50653753182391e-54
3.53173018227791e-07,9.82249372489131e-68,8.05842935414919e-27,1.25460765043444e-34,2.87051259878978e-96,1.21085822277031e-30,4.42268658313741e-37,3.68618452546818e-99,2.14863822727768e-168,2.40445622311715e-42
2.6358032354829e-09,2.03778298760382e-96,4.55618320328728e-26,1.51162652520582e-34,1.11210686504966e-127,4.39460751205442e-27,1.5150772461982e-34,5.97475511220523e-93,3.31529196327166e-187,2.52431437052211e-46
0.00145075836719498,9.2060878811555e-87,1.2999794480163e-27,3.80989258689504e-35,4.36795468463345e-49,3.84647848397856e-21,3.02560418428357e-22,3.26417699566828e-157,3.02824233992981e-169,1.2967851558318e-42
6.34986856795672e-06,1.91473212842737e-72,1.62941496428112e-34,7.18093369479235e-37,1.15175266794911e-53,4.67398958867283e-28,7.06573577674917e-42,6.27817708264436e-150,3.83100348537634e-149,2.34050360000877e-62
8.51477142001117e-08,1.12974975423242e-80,4.1927276326071e-29,1.36284941576648e-27,1.37773497007623e-55,2.62484104170441e-32,2.7093591397231e-31,1.86411023480256e-149,3.1853796196173e-140,5.38609358354042e-47
1.52035323353537e-07,2.33026099564887e-89,4.27464594219503e-26,1.01254760135302e-32,1.08990959286257e-82,6.25763454584004e-26,7.02741915736397e-39,8.17072249576467e-133,4.70648025863335e-172,1.52077691139256e-32
1.21466779085731e-07,1.26088367312005e-70,3.12931608793182e-25,1.15708945281796e-46,3.00875690942857e-107,8.16455612341152e-22,3.54482369246964e-33,5.91026168619274e-116,4.34372028720036e-169,2.6012113781691e-32
0.000144959277004619,2.00901254893052e-80,3.00245513355804e-24,1.07515404474175e-40,2.86254584732935e-59,4.76977770851402e-31,1.35340464771912e-27,3.60154032217097e-139,1.78583890791064e-170,6.19230953113794e-34
1.27003107160234e-07,1.50166463857332e-83,2.66643373015699e-27,2.15837929289023e-40,3.89448589456801e-74,6.65291681431855e-23,1.43217411429267e-54,3.25213919029974e-101,7.91745121173094e-174,1.76981835849679e-63
3.17061747077376e-08,3.64908710201736e-90,4.3751756041442e-25,3.93981223060738e-41,8.40411807781425e-96,1.18492381468381e-30,3.07746469739876e-30,1.13952882097519e-114,3.36785031814023e-199,1.36466777035874e-38
9.62709577920954e-10,2.11828228074287e-117,3.17802363983232e-25,1.66675374959455e-61,8.06783078837598e-100,8.57002706846766e-23,5.9191995201395e-30,4.27570140621609e-80,5.51512061552681e-215,2.70639939946946e-69
0.00126591299945346,2.2605466563068e-79,8.81310661391814e-22,1.05579941089023e-33,2.41236445460431e-74,5.30810232065435e-23,1.02313807049493e-23,3.66625517001364e-123,9.75986974324502e-165,4.15288821764386e-37
0.00256363508303798,4.09800697689325e-83,1.0933421390135e-27,4.09095916797877e-39,1.14546283679942e-66,5.81626293314977e-36,1.84144904892479e-45,1.37772341961679e-141,6.61502997255296e-194,3.17566667031498e-43
1.5521762152039e-07,1.57986073138125e-79,1.33385662346497e-27,3.17111110736826e-38,1.03666116786208e-46,2.09328984043362e-28,6.49753225480205e-34,6.96409260742833e-134,2.72447152464322e-179,1.12401929774855e-39
5.11438265449049e-11,5.11737918559679e-81,2.67139813044468e-29,6.7287046672976e-50,3.17350506876875e-72,1.53427282127983e-31,3.08256388743267e-39,8.3102249992754e-133,7.67248281874495e-182,4.57586884520189e-50
4.48231788266151e-09,9.98178896123656e-74,1.74284242699845e-34,3.68629713912552e-32,2.15112450042242e-91,1.94258333523477e-21,8.8316958385668e-36,7.98419233931834e-149,4.11783316796687e-152,1.22274404167099e-33
3.09954082387872e-07,3.55499034240104e-73,5.43675493556698e-29,1.13931657874577e-35,1.48616805972478e-77,2.90560320725279e-28,7.69234725558759e-34,4.77566324805719e-126,3.92304644569414e-176,9.05330211321776e-43
1.84501449369542e-06,8.51242231222517e-81,4.14755934027968e-23,1.02211083441227e-42,1.01214082278285e-78,2.76409391616612e-27,4.6120172873417e-26,2.18786619213057e-106,2.18092336401066e-168,8.85428121615705e-37
4.95701026465411e-11,3.27738092131219e-90,9.74270775262415e-37,4.24160230725728e-38,2.84429529147817e-61,3.84496853190723e-24,1.52600807052969e-28,5.00613945009641e-176,4.79907859436055e-180,6.08993680398922e-39
1.71106189811175e-05,1.1007116062112e-93,4.60153864376672e-35,3.7404934419415e-42,3.03949535769604e-67,6.15941810872283e-29,2.1944133724355e-26,1.09380562013796e-153,5.27393213655062e-190,1.18466128662206e-41
5.55106844580141e-06,1.45903662955078e-94,6.88958840848089e-28,3.19076026225477e-41,2.54438968126935e-45,2.11236296938796e-30,7.2412877125904e-28,3.21578190485287e-141,9.44647584087924e-162,6.38013790983514e-32
1.03694897771341e-08,3.49166800157261e-83,1.08578287942262e-32,7.12115520953644e-39,2.56441381872429e-109,4.29736179916805e-30,4.51528433998999e-29,3.92322719753826e-105,3.42385386342833e-199,3.8060904951219e-42
4.83277383872007e-09,1.04431333037972e-93,1.12379409177738e-35,1.49827672073597e-41,1.89885650316693e-56,6.57969216990899e-29,2.41190515840197e-38,8.86974746253555e-151,4.43055384776177e-173,9.67157029799749e-39
0.00191442595780753,5.19496440742037e-59,5.48048008132354e-20,3.11353574153022e-35,8.10510970201758e-52,1.18274690795767e-21,8.5710987150654e-30,9.62712207296026e-131,1.17019770483852e-160,6.24662340973969e-31
0.00124929153783184,3.82800044313378e-76,9.52908879408103e-21,1.93038447052122e-38,4.71989326212786e-102,1.58632717356984e-32,1.1879831230545e-27,5.02318660304005e-105,1.25170761188232e-205,2.01846926765832e-33
1.22610743193811e-12,4.06962733469831e-95,4.68426784042084e-29,1.15079987412061e-38,6.04387401495902e-60,2.7268678510712e-30,7.48953944187328e-37,5.91954538905186e-168,1.22374345578244e-185,5.12050307680212e-42
7.61922557457088e-07,2.76586282479376e-101,1.742131162169e-37,2.72578702020788e-41,7.91943948503174e-71,1.56638619608286e-26,2.5547789467464e-36,4.12278689338423e-142,9.90655537760223e-178,1.42284932283475e-31
7.8256615455385e-07,6.52657846985767e-79,4.44213362419712e-18,9.19321805088589e-46,7.88652619066116e-98,4.35884416246361e-25,1.19943547255393e-25,5.03562764866999e-72,1.61151330033409e-156,2.37657617648821e-50
0.00036389791320105,2.64262903545399e-79,7.99123520324489e-29,7.40395355390033e-47,2.53865087468061e-57,5.76255973265733e-36,1.2394991413256e-56,1.25341078962916e-130,4.06517453978662e-187,1.94069424022092e-56
3.72447823520571e-06,1.17697381807758e-77,1.79282357855926e-32,3.81238867967285e-31,5.28287223741201e-54,1.32445221616611e-21,6.69647775383067e-33,6.68074531317942e-165,3.49252078821557e-168,1.28215190760545e-38
2.91331097690559e-07,2.11933120571913e-81,8.45836319472867e-28,1.4077648759226e-32,8.5140821630708e-77,8.81336662464791e-22,1.40110737466537e-39,4.21069706726229e-150,2.37966726693361e-159,2.3037273396289e-27
1.87240260786463e-06,9.50416280544635e-92,8.01666422009373e-25,1.77912040726001e-44,1.64810363860381e-93,5.33457074288967e-22,8.18381412059574e-39,1.29007195549198e-136,3.0761727768019e-203,1.35856138687274e-33
0.00083736011946751,8.50777840067794e-88,1.30841144709542e-30,1.13196495503974e-38,1.24144300303953e-50,1.32971321432071e-19,4.92791364162524e-28,4.20667926156096e-157,8.21084714492386e-179,1.48086731350945e-37
1.0592503090319e-05,4.41018054695324e-75,2.42351217888797e-26,1.94219350367832e-35,1.12474204844833e-42,8.13144936221956e-16,1.59780094437193e-35,4.30681912332879e-134,1.13584923776421e-172,2.27471789694796e-34
5.131670671991e-09,2.93495422180328e-69,1.09992495748271e-18,1.81078469645882e-27,2.67967239726221e-123,1.30385615125312e-24,8.35746791285157e-31,1.36470471612816e-96,1.88930065848534e-164,3.50836360440861e-35
5.20120627273119e-06,1.23345951143143e-78,5.83352441542897e-33,4.02738868513922e-39,3.02059907971387e-54,1.05045568040607e-21,5.37253700583087e-26,2.20872116262426e-154,4.05302904580496e-174,6.10786768167987e-37
8.24469899469076e-07,3.29290727481762e-100,9.69096316635815e-33,1.60703755031555e-37,3.86070513272982e-45,5.02299679376698e-32,4.29314830453285e-29,1.08283678882413e-126,3.41070705007117e-168,1.01438657833792e-36
0.00019768099901585,1.67096998202326e-88,4.93040979914169e-33,7.11587438904642e-38,8.43155256402371e-52,5.46204342780517e-32,1.07863803862425e-34,6.09798478760639e-152,1.39345252475627e-179,1.01168046558743e-48
3.37031814161158e-07,9.49616644388831e-82,2.83081012386722e-17,6.80551813552275e-42,2.83990761238055e-113,8.01373292213465e-26,3.49149378711263e-29,6.26759323534178e-94,2.149903787135e-158,3.62569075651031e-45
1.95135691564213e-07,2.09111148866459e-71,1.03812077330491e-31,2.06165656122517e-40,5.88895601065673e-92,1.0384304429689e-27,2.79168162014891e-31,5.97054593479939e-128,2.81199170309725e-178,1.74036955803493e-41
4.24423545034096e-07,1.32055277947049e-76,2.95286263729801e-28,3.9155043890199e-31,1.17716424822268e-101,5.14992508238906e-25,3.98561587705932e-36,1.9605235067264e-122,1.80425829760523e-208,1.57113363760662e-37
2.39815021492645e-12,7.0696613932964e-86,2.02669846869213e-30,1.0094303768433e-38,6.42766459231622e-135,9.95346988340514e-30,1.46803708033215e-31,3.57459513251673e-101,1.51507505012193e-149,9.54564896435658e-39
2.5607050543864e-05,1.75036431863249e-81,2.83100217014568e-21,4.96122615279382e-48,1.54203970306562e-88,3.37463713107604e-33,7.19477946820285e-40,4.33407661508423e-115,5.35027702154826e-197,1.00463449423445e-48
1.36593991273393e-07,3.88445665586015e-85,1.28164646768108e-20,1.56580045754268e-39,3.83229318644283e-48,9.32191244087365e-30,4.12304939562851e-34,5.41453559061199e-129,6.44451071044084e-171,1.50739384992616e-32
6.60730573277946e-06,1.78566672486228e-80,1.6255392166592e-26,3.33282946825181e-35,1.25706673926363e-86,2.73399281109082e-30,3.39809344847638e-36,1.05609877154097e-123,2.35301484878309e-176,2.713855774932e-44
2.2471513682325e-10,5.49080768554502e-88,8.14005433193769e-20,8.28976879415204e-30,1.06996272385713e-122,1.58897046089429e-21,5.84388261430966e-38,6.36539085881741e-125,1.28454931901541e-155,8.36836954966235e-35
9.96870431328031e-06,2.78075816114268e-71,3.30574565664281e-28,7.87028332349901e-28,1.11085240392559e-47,3.49275078071072e-37,5.60272431371744e-29,9.50700207626329e-151,3.14318018506136e-172,1.48526179419259e-42
2.0963227184827e-13,6.90004842994988e-77,1.78015493967324e-34,1.05516480878579e-44,2.59599862885252e-96,1.01461521296549e-31,1.5730577399313e-37,3.00314164548692e-141,3.72585266803179e-168,3.33838822063967e-41
1.47903439804833e-07,1.7526690275696e-107,1.13050354606912e-29,2.50412387119935e-37,1.11245552972598e-115,6.85383687967387e-27,4.52352824339763e-37,1.19356563621559e-120,3.41503788653141e-154,6.11300090093229e-44
2.37819442545199e-10,1.5653426251834e-87,1.64882584368662e-31,2.85302875917928e-40,9.59084273949131e-47,5.60826169028245e-32,1.12306114085767e-36,1.0954110873724e-158,6.88651226628359e-179,4.53488680680353e-40
2.15299898832555e-09,2.2202279338188e-84,2.75204484787282e-21,1.13435274740522e-33,9.80677504052956e-44,8.80337166769149e-26,3.20358097515277e-36,1.35281765951823e-136,5.29751732108757e-185,1.92201371453236e-37
1.56832823543471e-06,1.53548758113162e-81,1.12843629434628e-24,4.24737668661965e-28,2.48156907081033e-121,3.83983874617295e-34,9.92433695687643e-30,3.09913836845709e-147,1.2360455866548e-107,4.41645978304701e-42
0.000179732474236699,1.21144269723409e-90,6.48747580741358e-23,7.99564235848761e-34,4.40847453036679e-71,2.3860848926619e-29,3.89473830216521e-31,3.6275082890801e-144,1.22545161824298e-177,9.10567738417607e-37
0.0029799870789281,6.98568089072641e-65,1.46397166340608e-19,2.07466802433166e-39,2.23187873625537e-78,3.49641535387222e-23,2.26773813714312e-36,1.63069082432438e-110,4.36335550975015e-180,2.78392487051708e-39
1.46956186461599e-07,1.31583164846072e-101,1.22144502864342e-27,4.61563957051247e-40,4.84604191966141e-46,1.16626503108648e-33,3.08206764203112e-38,1.12880368603324e-157,7.15514172434106e-177,6.18029127250647e-37
7.6588787026592e-07,3.96121102283911e-99,1.7012174960595e-36,2.60467705191176e-43,3.04067645067255e-70,6.92936611038985e-34,1.42469206385273e-30,6.10217893769427e-164,4.11839706101131e-173,3.04508378080001e-35
1.01503953972872e-06,2.14464616152198e-71,1.30078188232057e-29,3.6013713467521e-32,9.77219867692271e-82,8.09609956811852e-24,8.87222928836801e-41,1.11127933600352e-95,2.40155643263399e-192,9.72156735270524e-56
0.00013352934796591,5.78203773651557e-69,3.08354414417226e-17,4.02514205289028e-24,7.80248573294928e-95,6.00975689888205e-23,1.49212317230434e-27,1.19129174619236e-68,4.21592419231624e-152,5.86252993424687e-34
0.00848216127382362,3.07673948309657e-65,1.79414870316144e-22,3.33780179458368e-38,1.4237315628875e-69,9.44654428277953e-23,5.58867555625841e-30,7.00790644115609e-114,1.65960384871626e-158,1.38187324544585e-31
3.13588056005268e-05,4.57250546896995e-82,6.3223015279613e-27,1.70448782095753e-29,4.26354988322117e-63,1.0877648306574e-28,1.60110755704447e-32,2.00972739203772e-144,1.72512792820276e-178,3.19374656321271e-36
7.79544134726796e-05,3.30923900246691e-76,3.69084223765868e-30,3.25393240827031e-32,3.62882578665493e-68,1.12796407825306e-33,6.39360912636727e-25,4.89246174918163e-146,1.40886515895403e-181,6.02670326281755e-38
1.05582831750991e-08,1.88153240484002e-89,2.89088017461684e-30,4.73581746978523e-35,1.15599617583803e-54,6.48868535973844e-33,4.5621277445438e-32,2.16073900245854e-161,7.28506795414376e-178,4.31091814813154e-39
6.27114025486944e-08,8.15292886196277e-76,9.16086851841989e-28,1.20776922122468e-37,2.4774053861427e-65,7.45108594917348e-26,7.31309650188114e-22,2.84268571927293e-127,5.01362050018106e-169,2.95041763570993e-33
1.09232845350658e-06,9.75460863941233e-104,9.51161817054041e-37,1.71708364949843e-45,9.92584173044043e-79,1.19516190421852e-33,5.77152551534798e-32,2.99203571206622e-163,7.59016508754353e-219,2.62399341543652e-55
3.20988211242281e-05,8.93755830594895e-83,1.25113688666834e-23,9.93613073545051e-45,2.9637190057424e-86,8.85916156595981e-28,1.28042362921758e-31,1.69957605685733e-125,3.76567672358476e-189,1.7063958775181e-35
1.97121504282353e-08,3.15566559290936e-84,6.77451111400188e-25,1.33876533460591e-27,1.94958973825767e-140,1.79254243024564e-35,6.56173115029087e-38,4.74279653923003e-159,8.60086236260141e-111,9.43983014169288e-38
1.7640860376343e-06,2.75835183506335e-83,1.90087430569177e-21,1.95950860984229e-34,7.31785288091022e-124,4.71885976669639e-17,6.86637437518906e-35,2.90118609441934e-107,1.85831706887306e-153,2.83477482278155e-35
7.6731866681911e-12,1.3395787031833e-85,4.0684019910192e-23,6.36054971495276e-43,9.51297768031366e-88,6.94259983469166e-23,1.75896521384146e-35,6.49039180621759e-107,6.27023911090577e-165,4.66037875606646e-43
1.13569373487235e-06,1.39505436860901e-72,1.27191724758135e-23,1.56655110525644e-38,2.85339014602645e-61,3.35964152927246e-28,2.72606507627048e-26,6.17822389057165e-118,3.54833054333648e-175,2.32248394726913e-33
0.00015059081360414,6.23588013243381e-84,6.82467444878505e-27,5.81347736689006e-38,1.40029775098214e-36,4.01176204008944e-24,2.40038480524019e-27,3.83628336312978e-143,2.30033048113559e-163,3.44818517430621e-40
1.78261496187847e-13,7.31735294209465e-88,1.1978946614714e-24,3.30193862970317e-50,7.03490202739292e-145,3.0425077428473e-31,7.12763008343043e-54,9.78332693326031e-78,1.31737295728629e-219,3.5847803820763e-43
2.32530499765092e-06,2.24897466186195e-84,3.38516890006542e-27,4.03917709525927e-43,3.19912585075514e-84,1.50154075886858e-21,2.36967760429172e-23,3.36770457459142e-145,7.23611194400219e-181,9.56356908234781e-41
4.06971314996648e-09,1.62223842767353e-96,3.50313147217748e-19,4.11867845052022e-50,1.27524437676502e-134,7.7628359232361e-35,1.23000185065087e-35,4.75804765175571e-98,8.92872538100736e-212,3.19190074427711e-52
5.84524012572372e-07,4.45705599041793e-69,2.01271367884488e-25,9.42995454030396e-40,1.34633551686313e-72,3.37805544348106e-25,1.33402749641209e-31,5.62404014449071e-137,1.05059192593763e-149,7.16111335521071e-42
3.7596578655749e-05,9.19033055542513e-80,1.19705902777329e-35,1.03761680511689e-43,1.82240142787634e-58,1.09568095794584e-31,1.19899621608957e-30,9.35309565363357e-141,3.39113034173532e-183,2.26455175761876e-43
1.36585184767097e-09,3.21024295448341e-82,3.90470550762225e-24,3.29214839053507e-37,9.70617601701196e-124,1.52405507185222e-26,3.38397100894976e-52,2.90799712599083e-58,8.3441575926553e-179,2.27101916362452e-53
7.7627559187041e-06,4.79532822552741e-83,1.58763141800746e-29,2.48652657286176e-31,2.3650337545345e-104,1.14275777391e-29,8.32261119458374e-37,4.89039179914264e-153,7.68126604291282e-155,5.44264843480486e-46
4.24199954557942e-06,1.49527683204291e-79,1.80477257556388e-18,6.68909337069732e-41,4.69853923314953e-97,2.42310834772148e-24,1.5849545859037e-31,1.22913917519617e-114,1.08414076756393e-171,6.81807163570837e-45
2.4793789541018e-10,5.732671165308e-98,4.15996517264699e-27,3.71594072127744e-44,1.26773185543911e-106,1.47657574763577e-32,1.56809369386629e-37,1.96752542983758e-116,5.16748162736661e-191,3.59078737726202e-36
5.76447546556335e-10,1.39668098893535e-79,4.16539513862632e-30,7.39879625623504e-37,7.4055285233173e-76,3.8570376288074e-27,2.07721000734774e-33,6.28849533708544e-128,2.66948787876202e-167,9.12866675364344e-41
8.38085243975216e-07,2.96723039037761e-78,1.83800649998606e-21,4.879946640551e-36,1.67890765290659e-69,7.08123048612328e-29,4.50526281916434e-39,1.98835987613199e-104,7.81284705865307e-170,1.52305252851631e-37
3.3010853118028e-05,4.30152564863417e-89,5.10065160027025e-25,2.87683278160536e-37,3.38710929593526e-55,8.74548218927901e-35,1.93950753010117e-30,5.92894609010726e-100,1.15530393366182e-180,1.05534143276959e-51
9.73028264327815e-13,9.62498349661588e-103,1.56021673409742e-42,5.30941842734573e-52,1.30056228835331e-74,1.8024206506738e-31,1.65683128776947e-39,3.65619531410751e-154,3.42903108916575e-215,4.11327101558145e-48
1.26100314993466e-08,1.04583081261931e-91,2.1575100347193e-27,1.03004906870536e-27,1.54539997308303e-117,2.07726382739584e-20,4.91763888184586e-24,1.2152115012845e-145,1.08686464526206e-129,6.42904327132857e-41
1.80532589705888e-07,7.5103647383317e-104,5.06381958577791e-38,3.29061261132328e-27,2.54757284721805e-131,4.62319902519454e-30,1.65966768669038e-32,1.77230617748496e-164,4.09253005350501e-100,2.76923506911538e-45
8.18739975561711e-07,8.20132401460381e-79,1.4743173327937e-19,3.35236179172447e-37,2.54948027546445e-50,2.01798003668632e-24,6.53900632213427e-47,5.8949157392194e-146,2.11561150460407e-165,5.26529915109181e-36
