"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
1.51659170854575e-08,1.65944682175728e-73,3.00938509678155e-32,1.70990493683352e-35,7.20829248802965e-93,1.7770158116054e-39,4.57221499609175e-66,2.94888223934411e-92,1.01855943622599e-114,4.50134257471268e-58
3.34490554852014e-06,2.03925254300559e-76,1.11667799024124e-33,4.18096972321549e-45,4.93024651169743e-83,8.44216685988749e-43,1.13087591977366e-53,7.47246288498748e-98,3.03332955527597e-114,1.75087766292458e-58
6.26557379635052e-09,2.16928528621642e-76,1.68367781420453e-34,8.01669971858858e-40,3.01090203801487e-92,5.81247377303374e-45,1.179222067873e-49,1.57722355833257e-105,9.37712187299108e-107,2.10757468491565e-61
2.28660614993903e-09,3.10392836915368e-90,5.43667733500191e-36,1.89655424559093e-47,6.95236583530055e-110,5.26867904287827e-53,7.15246898746923e-57,3.60920278681655e-96,4.47877989178625e-119,7.06309253558288e-75
8.29639660655032e-11,1.11207456549565e-75,5.35326167355575e-31,5.05009312370704e-45,3.93421037175823e-86,3.12326836776618e-40,1.79639169480968e-43,2.43809448241815e-105,1.37394552093851e-114,3.10850343127716e-68
0.000122584112172377,5.99769939838592e-71,1.12233510484798e-29,1.85960187709116e-38,1.41520830369275e-80,1.64155815585992e-43,3.39711549065621e-54,1.73285482605665e-100,6.38383051730941e-109,1.09904059853751e-58
4.42143298857631e-12,9.79454667189298e-61,1.72909268488632e-33,6.75732636526646e-39,2.31540760077135e-80,3.24522323434787e-47,7.82705719314432e-59,5.53423265894654e-85,8.11400746525886e-102,1.89134257635976e-63
6.33042839002823e-11,1.76041895222428e-78,2.14849563322906e-43,6.62716493493803e-42,1.1060030352499e-89,1.83126749994377e-52,1.68435803486094e-57,2.84476459666348e-129,8.71024910595205e-115,8.12662013720646e-67
1.1799932289176e-12,1.43092654009414e-61,5.00891426579953e-38,2.0813850219111e-48,3.48091873588216e-87,1.19673320466435e-39,1.87954349308226e-50,2.34331949844552e-107,1.01200860635699e-132,1.06360320402979e-68
3.15034248066271e-10,5.22499752788951e-68,2.02344067089195e-34,9.62299791745401e-40,5.96930415229279e-86,6.30089766229785e-53,5.07140349844447e-51,3.94706047774819e-93,8.04973211944923e-94,9.2994829695627e-66
6.18928173326099e-11,1.81306529345879e-78,8.35273627040269e-34,3.38642473217443e-45,2.90653983840743e-105,6.6404672406225e-43,1.02059607460122e-58,7.49964089264885e-91,2.90932445125978e-125,2.02408219925888e-60
2.14535234365438e-09,1.65925748627652e-65,1.85985380815636e-41,4.0414390757328e-34,8.86553451823014e-82,1.66994662809164e-47,1.05698689445496e-53,2.31582186043063e-89,1.41325912981279e-93,1.51519070816406e-72
1.7808499578621e-09,1.32755821653105e-73,3.56559663205796e-41,1.49844321998907e-50,1.97371715339282e-80,3.75809245672806e-39,1.38989445725425e-59,1.11944844678378e-94,1.69695460513178e-109,7.180607767567e-61
1.16715121087912e-14,8.8821205750735e-79,3.39671750021663e-50,1.08721135833634e-64,1.8666449856812e-101,3.75613969117831e-65,1.32898053131393e-77,6.6664648367755e-128,7.92623206138392e-126,3.89386752536581e-72
1.77053133513515e-06,5.83444647583428e-85,1.34065432943077e-27,3.99407372350485e-42,6.59761019347172e-88,9.89786812607291e-43,1.25103386955392e-54,4.25906438309783e-91,1.36052365275417e-106,1.29727001112184e-67
6.76458218560453e-12,4.47486181861394e-69,1.31694279194089e-27,3.0677747477671e-34,2.3384479853681e-74,1.00475861705363e-40,7.32949790296346e-50,6.19325458226967e-95,4.04854988579359e-101,3.50748106712735e-54
